"","salary","age","elevel","car","zipcode","credit","brand"
"10387",94497.95915,60,"2",9,1,86903.09391,"0"
"10388",56960.46391,27,"1",8,3,408452.2193,"0"
"10389",124939.8202,80,"0",4,0,293221.0326,"1"
"10390",114654.9216,51,"2",14,3,278072.8898,"0"
"10391",22777.57836,62,"3",3,6,168640.5721,"1"
"10392",147853.8663,50,"3",3,6,51088.15306,"1"
"10393",140133.953,43,"2",18,5,265621.2205,"1"
"10394",61514.01533,47,"1",16,6,294983.0998,"1"
"10395",150000,63,"3",10,2,425661.8952,"1"
"10396",89890.52732,60,"4",9,2,168720.4494,"1"
"10397",101572.6946,46,"0",16,5,99340.76734,"0"
"10398",78012.95122,39,"4",16,8,494168.9638,"0"
"10399",35598.05279,72,"2",10,5,306511.3851,"0"
"10400",66046.75103,71,"4",20,1,358286.3147,"0"
"10401",116475.5131,32,"2",3,6,97237.90674,"1"
"10402",58811.48085,39,"2",17,8,428296.7706,"0"
"10403",29107.42137,50,"0",5,8,239135.9723,"1"
"10404",88963.91817,70,"0",3,3,142536.1708,"1"
"10405",46959.12771,35,"0",7,2,206404.021,"1"
"10406",54103.22757,20,"3",15,6,111538.041,"0"
"10407",32819.18562,80,"0",15,5,44074.96198,"0"
"10408",83671.52437,67,"1",11,5,45509.71031,"1"
"10409",99811.29813,69,"2",13,5,199408.4901,"1"
"10410",71528.58927,47,"0",15,6,359610.502,"1"
"10411",50645.92335,47,"4",20,3,41873.65888,"1"
"10412",105962.6212,60,"4",11,2,283231.9377,"0"
"10413",145781.9156,26,"1",17,8,0,"1"
"10414",113794.8051,31,"1",3,0,209477.6593,"1"
"10415",142689.4799,50,"0",6,8,44193.57978,"1"
"10416",87101.78174,40,"3",9,0,301624.3259,"0"
"10417",104060.8657,77,"0",14,0,5e+05,"1"
"10418",112649.4466,38,"0",1,1,32332.09015,"1"
"10419",28317.07572,30,"0",16,1,286510.7891,"1"
"10420",84838.81147,56,"2",4,4,487484.2625,"0"
"10421",121229.83,62,"1",8,4,159753.8293,"1"
"10422",58034.94861,51,"3",4,7,11789.20367,"1"
"10423",87689.74697,49,"1",17,8,293835.9857,"0"
"10424",62086.15538,47,"2",16,7,189275.7486,"1"
"10425",143245.8031,45,"4",9,3,490516.5085,"1"
"10426",75703.55594,25,"1",14,7,361376.3187,"0"
"10427",28478.42707,36,"3",12,5,442224.1549,"1"
"10428",64949.80977,78,"0",13,7,38560.28119,"0"
"10429",133994.2555,43,"1",8,8,386874.16,"1"
"10430",34553.86447,25,"1",2,3,238659.2727,"1"
"10431",115979.234,32,"1",11,4,293417.6628,"1"
"10432",141721.6422,20,"4",3,4,305502.492,"1"
"10433",115849.1026,74,"0",11,1,59670.62227,"1"
"10434",150000,34,"1",14,8,186954.9518,"1"
"10435",94309.77366,39,"0",13,0,181923.981,"0"
"10436",21491.65568,28,"1",1,0,401584.2121,"1"
"10437",44780.7596,63,"4",17,5,135774.1475,"0"
"10438",56898.9843,20,"4",15,1,362385.1302,"0"
"10439",37659.56249,58,"0",2,5,322274.9136,"1"
"10440",21706.27816,21,"0",9,8,95458.36773,"1"
"10441",77244.35355,58,"2",9,5,499331.9336,"1"
"10442",92617.03514,56,"4",1,7,298942.8367,"0"
"10443",61633.5168,24,"3",17,6,71009.97622,"0"
"10444",115740.9794,70,"3",9,1,40744.8233,"1"
"10445",85044.19908,41,"2",14,7,151978.3363,"0"
"10446",37259.5375,33,"3",8,7,376173.5875,"1"
"10447",26592.62223,37,"0",11,8,367005.6485,"1"
"10448",25612.16211,56,"0",11,4,408181.7856,"1"
"10449",94584.75306,80,"4",14,3,40707.23006,"1"
"10450",67405.79045,44,"4",6,1,5e+05,"1"
"10451",27632.42213,72,"2",2,2,224595.8007,"0"
"10452",41535.0995,80,"2",3,5,378273.1889,"0"
"10453",146871.3653,57,"3",14,4,330876.0852,"1"
"10454",60169.44614,71,"1",7,7,165327.627,"0"
"10455",90654.05978,61,"0",9,5,79770.08152,"1"
"10456",46137.10471,41,"1",20,2,271616.9791,"1"
"10457",41379.61441,40,"0",20,0,65641.30156,"1"
"10458",82081.56063,62,"4",17,1,417279.9607,"1"
"10459",124912.4884,77,"0",11,0,344240.1085,"1"
"10460",89944.84523,42,"2",20,7,261937.94,"0"
"10461",65668.30698,73,"0",19,0,209625.5612,"0"
"10462",28662.39571,64,"4",13,8,118241.0303,"0"
"10463",68256.01678,51,"3",11,7,307741.8081,"1"
"10464",130235.4456,76,"1",3,0,27372.15,"1"
"10465",88149.882,66,"4",11,4,440103.6174,"1"
"10466",90778.18681,34,"4",14,3,0,"0"
"10467",44371.96224,60,"4",20,0,321115.0116,"1"
"10468",27997.80145,39,"1",3,6,256836.8822,"1"
"10469",141835.0185,38,"0",18,1,364016.0935,"1"
"10470",138232.8495,66,"1",19,2,263329.7291,"1"
"10471",138425.6903,46,"3",2,2,480667.8026,"1"
"10472",33960.13145,20,"0",11,4,260046.3214,"1"
"10473",115922.4049,20,"1",18,4,214174.1889,"1"
"10474",133289.9455,26,"2",17,4,204590.3685,"1"
"10475",94392.77089,42,"3",20,0,322656.4023,"0"
"10476",149085.8809,56,"4",3,4,55064.5001,"1"
"10477",76445.11021,30,"2",12,8,347629.5788,"0"
"10478",144220.5253,54,"3",10,4,350785.4177,"1"
"10479",54500.23196,58,"3",18,4,23688.4868,"1"
"10480",114392.5136,73,"4",1,2,490029.3842,"1"
"10481",115100.9052,41,"1",19,3,43592.86328,"0"
"10482",49701.24333,37,"3",13,2,84725.75549,"1"
"10483",110166.0337,79,"3",16,2,118087.7802,"1"
"10484",150000,23,"3",16,4,390932.1977,"1"
"10485",83526.52034,80,"0",18,2,79306.64901,"1"
"10486",25404.39786,62,"0",10,1,462651.3295,"1"
"10487",55420.30641,54,"1",19,1,123874.9116,"1"
"10488",27574.45111,22,"0",3,5,303397.2307,"1"
"10489",104390.0993,22,"1",5,7,416770.1188,"1"
"10490",123995.596,52,"4",12,0,384008.151,"1"
"10491",28211.12778,59,"4",3,1,441457.2025,"1"
"10492",126205.4211,40,"0",20,6,204720.4208,"1"
"10493",142792.1566,28,"1",20,1,375475.0921,"1"
"10494",108893.386,51,"0",16,4,233210.5846,"0"
"10495",67249.30964,26,"2",4,6,144386.689,"0"
"10496",20000,27,"1",3,1,425277.2333,"1"
"10497",113777.8395,53,"0",20,1,174923.5272,"0"
"10498",84132.53708,74,"0",16,2,71642.38833,"1"
"10499",103685.1554,34,"0",1,6,335027.9812,"1"
"10500",54259.96291,67,"2",16,8,262759.551,"0"
"10501",123685.5817,22,"2",18,5,243687.9449,"1"
"10502",79231.69546,61,"3",4,0,306852.4384,"1"
"10503",50957.76301,67,"2",15,1,365046.8171,"0"
"10504",88235.36273,75,"4",9,0,286208.0273,"1"
"10505",23619.40668,66,"4",7,1,333353.9099,"1"
"10506",120528.2407,66,"0",13,7,230754.1425,"1"
"10507",110952.728,34,"1",3,7,306054.3891,"1"
"10508",148162.5743,62,"4",12,6,185306.2105,"1"
"10509",56841.79332,20,"3",1,0,238934.8396,"0"
"10510",116850.789,71,"2",6,2,2565.997266,"1"
"10511",131603.6652,28,"1",7,2,145417.1712,"1"
"10512",57674.76751,77,"0",9,1,341315.1441,"0"
"10513",96805.32514,66,"0",5,2,251971.8512,"1"
"10514",109709.121,54,"2",7,8,140183.1926,"0"
"10515",72404.29003,80,"2",4,3,116343.8745,"0"
"10516",116329.2434,80,"1",19,0,192938.1,"1"
"10517",110823.8644,52,"3",20,0,165434.1265,"0"
"10518",27058.82242,45,"4",20,6,491288.0294,"1"
"10519",105768.0851,67,"1",10,8,89153.62784,"1"
"10520",45975.07738,53,"4",20,3,247811.9412,"1"
"10521",62034.00205,53,"4",19,6,294412.1058,"1"
"10522",74061.9728,37,"2",9,7,37091.2257,"0"
"10523",118673.7803,30,"3",10,1,279546.7564,"1"
"10524",86067.36439,57,"2",1,5,195365.182,"0"
"10525",80271.03623,26,"3",1,0,469232.5438,"0"
"10526",69750.18431,29,"0",15,4,460676.8248,"0"
"10527",140696.5128,72,"2",15,2,43482.56433,"1"
"10528",20000,71,"4",20,6,160431.6192,"1"
"10529",121668.7765,76,"1",7,5,423224.3192,"1"
"10530",147674.7419,37,"0",4,5,311276.8611,"1"
"10531",117259.3178,77,"4",19,2,45861.4594,"1"
"10532",74211.03486,35,"1",11,7,457536.9178,"0"
"10533",144497.5299,65,"4",5,2,325480.5951,"1"
"10534",69993.68646,36,"2",19,8,477932.1756,"0"
"10535",27222.15308,76,"3",6,2,78773.33423,"0"
"10536",42081.26955,54,"4",2,8,471944.4666,"1"
"10537",142447.2277,66,"1",20,5,437167.5618,"1"
"10538",29042.65887,40,"2",20,5,371297.3248,"1"
"10539",72672.82737,59,"4",18,0,20104.90079,"1"
"10540",132749.2267,52,"0",13,6,20686.6572,"1"
"10541",79041.48257,34,"4",20,4,309468.4932,"0"
"10542",24594.37263,52,"4",19,3,365043.027,"1"
"10543",130450.1865,24,"0",10,3,208524.1612,"1"
"10544",77762.21643,40,"3",6,8,228343.8625,"0"
"10545",59242.2822,28,"1",3,2,255444.3977,"0"
"10546",128529.6684,79,"4",3,0,479273.6042,"1"
"10547",36015.09618,78,"1",15,4,332840.8839,"0"
"10548",120064.6084,57,"0",4,0,32081.47114,"0"
"10549",120712.6079,54,"4",4,7,400194.3319,"0"
"10550",70144.55098,23,"0",17,2,37175.53096,"0"
"10551",90139.64122,50,"3",12,2,309478.7524,"0"
"10552",82535.30447,63,"4",6,4,131765.6055,"1"
"10553",95838.11146,47,"1",19,3,383513.0193,"0"
"10554",144665.321,30,"4",20,7,292523.7339,"1"
"10555",145365.4255,33,"1",20,1,454562.2318,"1"
"10556",98407.75385,64,"1",6,5,311445.6856,"1"
"10557",117297.6486,66,"4",2,5,99278.95584,"1"
"10558",78034.93093,37,"4",7,8,180507.9191,"0"
"10559",109779.6719,28,"3",8,2,93.361001,"1"
"10560",89722.20091,46,"1",1,7,83750.31227,"0"
"10561",44933.60124,28,"3",12,2,352530.1817,"1"
"10562",143307.2108,22,"3",17,4,240261.3271,"1"
"10563",52281.74671,77,"1",7,4,326685.6957,"0"
"10564",143129.062,26,"2",20,6,409404.5811,"1"
"10565",39528.6693,40,"0",11,2,115235.5237,"1"
"10566",53242.32549,34,"2",4,4,187637.1597,"0"
"10567",138391.1606,46,"0",2,1,447382.5141,"1"
"10568",21046.09797,41,"3",16,7,365159.658,"1"
"10569",30829.25768,44,"1",5,0,157922.2798,"1"
"10570",56151.05958,23,"1",15,4,258053.9202,"0"
"10571",46953.76503,24,"3",2,2,262562.0651,"1"
"10572",66588.40091,56,"1",5,8,429772.043,"1"
"10573",61257.61552,25,"2",15,1,0,"0"
"10574",48899.53236,80,"4",1,4,330900.612,"0"
"10575",136020.4459,74,"0",20,0,331887.3166,"1"
"10576",99452.78296,80,"0",3,0,393980.7827,"1"
"10577",81407.70506,42,"0",4,1,63446.05556,"0"
"10578",80937.58386,66,"1",16,7,227918.5692,"1"
"10579",128127.4633,75,"0",13,4,358569.814,"1"
"10580",121910.85,24,"2",13,3,27998.09392,"1"
"10581",107933.893,56,"3",16,2,167272.1445,"0"
"10582",51486.86967,72,"0",19,4,8461.167686,"0"
"10583",55251.54674,43,"3",3,5,485076.0624,"1"
"10584",38826.84206,42,"2",10,2,319274.2273,"1"
"10585",95754.18663,80,"1",5,1,419586.6942,"1"
"10586",135922.9055,41,"3",19,4,398687.9483,"1"
"10587",44363.94357,67,"1",14,7,181443.1068,"0"
"10588",113170.9421,62,"3",3,4,247046.1237,"1"
"10589",146553.9409,58,"3",5,0,481848.2147,"1"
"10590",136977.2332,72,"2",10,2,168281.2489,"1"
"10591",130132.5346,45,"1",15,1,290579.532,"1"
"10592",114599.0163,20,"0",12,1,440008.8154,"1"
"10593",32476.95175,33,"1",7,5,170127.4842,"1"
"10594",68356.56222,67,"4",6,5,104758.6214,"0"
"10595",136823.2248,63,"1",15,6,461505.9098,"1"
"10596",63129.29997,54,"4",16,7,154574.0691,"1"
"10597",98927.2819,63,"3",12,6,79771.36103,"1"
"10598",148031.7066,55,"1",6,1,229187.5995,"1"
"10599",97405.16995,75,"4",14,2,375384.0679,"1"
"10600",140369.3629,45,"4",19,4,282628.8631,"1"
"10601",26402.67787,71,"2",6,7,161139.6894,"0"
"10602",134145.4133,74,"1",2,5,224128.9648,"1"
"10603",77075.71302,21,"3",13,7,345212.4325,"0"
"10604",44286.91696,46,"3",9,0,26422.46821,"1"
"10605",132436.0913,55,"0",2,2,424516.9739,"1"
"10606",46010.21859,22,"2",16,3,5e+05,"1"
"10607",63108.75042,69,"4",16,2,404874.8927,"0"
"10608",127565.5929,75,"0",11,6,79264.23262,"1"
"10609",70705.15303,47,"1",7,4,47282.92019,"1"
"10610",150000,71,"4",6,4,436255.9033,"1"
"10611",37555.73403,57,"4",4,8,397480.9583,"1"
"10612",118523.5748,35,"1",15,7,318080.5755,"1"
"10613",61339.06874,72,"4",17,7,54282.72291,"0"
"10614",106447.7675,36,"4",4,6,293898.8954,"1"
"10615",59076.79985,55,"2",14,2,225971.8378,"1"
"10616",103394.6601,60,"1",8,1,105843.6538,"0"
"10617",144059.2945,49,"2",13,8,201621.5376,"1"
"10618",43059.46784,41,"1",18,8,202985.6342,"1"
"10619",35711.48855,79,"0",6,3,482268.4687,"0"
"10620",53937.08162,48,"2",10,3,317818.689,"1"
"10621",26812.0596,22,"2",20,7,306874.1201,"1"
"10622",43370.61957,62,"2",15,4,138185.9331,"0"
"10623",37163.80909,64,"3",16,2,189684.0175,"0"
"10624",139585.3677,48,"1",18,3,490340.69,"1"
"10625",72700.59075,42,"0",7,6,51049.25453,"1"
"10626",64833.46374,45,"2",2,4,112352.8515,"1"
"10627",138999.8191,28,"4",4,2,391111.3551,"1"
"10628",82777.49797,80,"1",1,2,373093.4231,"1"
"10629",72199.05185,51,"4",16,5,98651.15219,"1"
"10630",28926.58244,80,"4",18,2,114886.7106,"0"
"10631",41213.16825,53,"1",11,7,114388.894,"1"
"10632",83148,59,"2",13,5,329705.6611,"0"
"10633",89885.64894,59,"3",16,6,137888.1177,"1"
"10634",67119.59468,64,"3",2,8,98769.27161,"0"
"10635",108691.2916,44,"3",13,4,490927.134,"0"
"10636",53369.3223,67,"2",11,3,288916.9453,"0"
"10637",49701.27031,20,"4",17,3,0,"1"
"10638",111583.6242,22,"1",11,5,381556.4175,"1"
"10639",24610.15527,63,"4",9,3,104807.4994,"1"
"10640",23302.05755,60,"4",20,3,300260.1407,"1"
"10641",91987.20318,51,"2",13,7,460895.7668,"0"
"10642",128900.5989,80,"3",16,6,250889.0817,"1"
"10643",33834.07956,50,"4",4,5,445594.1638,"1"
"10644",67984.5692,48,"0",11,0,355412.3125,"1"
"10645",84016.61896,54,"3",19,4,288951.6631,"0"
"10646",59247.70218,80,"0",9,7,453664.9332,"0"
"10647",113962.1566,80,"2",4,5,5e+05,"1"
"10648",29556.86549,69,"4",18,0,223277.2179,"0"
"10649",109041.9633,36,"0",15,4,44896.12361,"1"
"10650",84238.91746,48,"1",2,8,182878.1858,"0"
"10651",68674.08579,72,"3",7,5,316234.8111,"0"
"10652",136709.863,63,"3",15,4,457629.7859,"1"
"10653",58345.47566,23,"2",4,5,334304.8981,"0"
"10654",91396.68047,24,"0",18,5,26597.96566,"0"
"10655",57663.28653,59,"1",10,1,346847.7629,"0"
"10656",59821.14144,23,"3",19,6,194678.7109,"0"
"10657",33258.92874,61,"4",9,5,137904.349,"0"
"10658",115226.3597,54,"2",14,2,211391.07,"0"
"10659",119179.6315,65,"0",3,4,389677.4414,"1"
"10660",34346.60288,42,"4",16,4,192806.5838,"1"
"10661",89417.39243,43,"3",6,3,386220.016,"0"
"10662",88927.9212,47,"2",11,4,497070.716,"0"
"10663",61927.44993,60,"3",1,5,149320.2728,"0"
"10664",84335.54108,73,"1",13,0,262014.7736,"1"
"10665",68304.29566,42,"3",15,8,205281.8188,"1"
"10666",86695.85164,23,"2",7,1,24524.73208,"0"
"10667",97239.21497,53,"4",16,1,474343.6085,"0"
"10668",94579.24724,30,"1",18,8,435746.6529,"0"
"10669",133419.8898,21,"0",7,0,342341.8266,"1"
"10670",52289.40163,34,"2",13,5,238291.1913,"0"
"10671",81654.69851,27,"3",9,7,76870.68028,"0"
"10672",112741.3292,42,"0",1,6,99249.04636,"0"
"10673",150000,56,"2",17,4,387542.1802,"1"
"10674",142437.3476,22,"1",17,5,62597.81404,"1"
"10675",100849.8822,26,"3",4,0,266220.0051,"1"
"10676",26578.45105,23,"0",13,4,171474.4571,"1"
"10677",64460.25018,58,"3",14,0,79875.22307,"1"
"10678",63250.17556,26,"4",4,3,14216.32712,"0"
"10679",78664.39842,68,"4",3,2,419538.0994,"1"
"10680",99370.19834,26,"2",17,3,59650.29606,"0"
"10681",131031.3648,65,"2",19,3,279493.3332,"1"
"10682",26647.00351,53,"1",17,6,475438.9136,"1"
"10683",43268.73211,72,"3",12,0,293621.7485,"0"
"10684",114924.139,22,"4",12,4,10983.06175,"1"
"10685",38902.60546,62,"1",1,6,367108.2938,"0"
"10686",25257.39885,70,"2",13,3,26589.88636,"0"
"10687",37916.75289,46,"2",17,5,167512.203,"1"
"10688",60437.2712,22,"2",19,4,390972.1018,"0"
"10689",137798.7091,23,"1",13,7,169766.932,"1"
"10690",34370.14566,69,"1",19,0,159286.9741,"0"
"10691",129504.8783,69,"3",2,1,391198.9568,"1"
"10692",56049.66407,59,"3",6,5,328767.1131,"1"
"10693",148864.6865,24,"4",20,0,187968.1802,"1"
"10694",69795.57995,26,"2",10,6,384133.6511,"0"
"10695",76123.79915,26,"2",3,6,198435.9279,"0"
"10696",144366.9409,59,"0",4,0,209593.3619,"1"
"10697",47149.87992,78,"0",18,2,195791.2424,"0"
"10698",72789.17213,55,"0",19,4,252936.4019,"1"
"10699",92162.6703,31,"4",8,4,379132.7785,"0"
"10700",116333.815,63,"0",12,5,50082.61865,"1"
"10701",125382.2984,47,"0",4,4,179738.4838,"1"
"10702",30848.73521,51,"1",10,8,96843.26583,"1"
"10703",84230.8414,74,"4",15,6,476535.174,"1"
"10704",98512.68771,79,"3",19,5,241783.8614,"1"
"10705",70378.52034,80,"2",5,8,132631.1937,"0"
"10706",56656.42659,75,"1",17,8,253036.4844,"0"
"10707",23268.64969,40,"0",16,2,404816.9558,"1"
"10708",20000,79,"0",16,5,111936.5024,"1"
"10709",24381.7731,23,"1",2,0,462052.4339,"1"
"10710",85144.20944,74,"4",17,1,185437.6014,"1"
"10711",33562.17317,75,"4",10,5,224080.6514,"0"
"10712",112993.1103,57,"3",16,5,325124.8495,"0"
"10713",53956.16715,59,"0",19,4,345925.0689,"1"
"10714",86529.30837,35,"1",18,2,65411.1111,"0"
"10715",42799.73122,47,"0",3,7,91405.20702,"1"
"10716",40580.83824,52,"2",19,0,457355.8474,"1"
"10717",126289.7241,40,"2",18,2,425949.924,"1"
"10718",106879.7626,73,"3",6,8,306411.7997,"1"
"10719",115283.7124,20,"2",3,2,100045.6075,"1"
"10720",109270.4047,46,"4",1,0,258753.4519,"0"
"10721",100956.3053,71,"3",13,6,168451.1825,"1"
"10722",32511.44611,50,"4",17,3,274416.8413,"1"
"10723",97910.6968,43,"3",9,4,184430.5295,"0"
"10724",25073.37289,26,"3",9,0,452195.8745,"1"
"10725",81192.71102,51,"4",17,7,368639.208,"0"
"10726",80104.98084,33,"0",18,7,283054.6626,"0"
"10727",142169.3522,75,"3",8,8,268074.4783,"1"
"10728",24442.90118,74,"3",4,8,85484.57756,"0"
"10729",70424.6702,27,"0",3,3,103201.7256,"0"
"10730",33204.45782,48,"1",15,5,24761.97406,"1"
"10731",120322.6904,77,"4",5,3,204728.5562,"1"
"10732",128951.7229,20,"3",13,8,441455.0671,"1"
"10733",42390.08752,49,"3",2,0,185338.8591,"1"
"10734",125528.8991,21,"4",8,2,298400.2456,"1"
"10735",117236.9859,20,"3",16,2,208623.0831,"1"
"10736",120665.9652,28,"3",14,8,474569.7189,"1"
"10737",25117.06247,72,"4",8,3,413167.8557,"1"
"10738",138774.6702,26,"0",12,7,354597.2821,"1"
"10739",143427.4998,26,"2",18,8,47122.54191,"1"
"10740",37289.35068,47,"3",15,2,424987.4419,"1"
"10741",80467.69337,27,"4",10,6,385566.9914,"0"
"10742",108874.5631,76,"0",12,6,332332.51,"1"
"10743",91315.10049,22,"4",4,5,330024.7144,"0"
"10744",145218.0232,37,"0",1,0,416934.2433,"1"
"10745",25373.07501,25,"1",5,1,465053.347,"1"
"10746",38418.55034,46,"1",18,2,92637.90127,"1"
"10747",105893.1277,60,"2",19,2,298627.6529,"1"
"10748",113038.9025,46,"2",4,6,192180.7882,"0"
"10749",36344.77607,69,"1",14,3,137269.0953,"0"
"10750",62171.79517,22,"1",18,3,389390.3597,"0"
"10751",57182.26921,59,"1",8,1,191830.4176,"0"
"10752",51918.13348,66,"4",11,6,383375.6145,"0"
"10753",112960.1875,76,"0",18,1,262784.6351,"1"
"10754",137840.2115,77,"2",4,6,452448.7783,"1"
"10755",34545.11118,59,"0",4,1,262199.662,"1"
"10756",141871.0997,32,"1",11,8,105015.6228,"1"
"10757",59609.26907,60,"0",16,3,28681.09839,"0"
"10758",117283.1586,25,"2",7,7,145295.3354,"1"
"10759",91791.76374,70,"0",13,1,14157.71959,"1"
"10760",55237.70329,72,"1",2,2,463175.4606,"0"
"10761",149663.9647,70,"1",9,5,195346.1109,"1"
"10762",143567.7703,50,"4",1,5,216271.6642,"1"
"10763",101156.47,45,"2",12,7,116185.9032,"0"
"10764",45509.65057,53,"3",10,4,380862.8189,"1"
"10765",108186.2389,24,"1",20,0,234602.1767,"1"
"10766",78054.59731,77,"3",14,6,235698.9964,"1"
"10767",72335.60646,41,"1",12,3,5e+05,"1"
"10768",93188.55849,44,"3",11,1,116258.6383,"0"
"10769",105676.7651,59,"2",7,1,492934.598,"0"
"10770",146364.8758,70,"3",6,6,308186.1381,"1"
"10771",81154.14759,21,"4",13,3,20999.17936,"0"
"10772",124980.4601,52,"3",20,1,78001.68503,"1"
"10773",145424.607,24,"3",10,8,75613.79538,"1"
"10774",26285.82268,53,"1",12,7,2989.598831,"1"
"10775",121443.4461,20,"3",3,2,388220.9674,"1"
"10776",37442.5707,60,"0",9,5,236570.7488,"0"
"10777",123484.5702,54,"0",5,4,467215.4087,"1"
"10778",91374.0646,27,"2",15,8,258864.3088,"0"
"10779",71169.79039,49,"2",7,5,291794.9243,"1"
"10780",108965.1259,54,"3",16,0,383422.6612,"0"
"10781",44729.90941,43,"1",20,8,64749.82112,"1"
"10782",93443.49431,65,"4",12,7,29270.45146,"1"
"10783",34422.24679,61,"1",7,0,250462.4918,"0"
"10784",40581.59026,41,"3",6,6,417770.4843,"1"
"10785",41977.36451,76,"1",12,4,216753.0358,"0"
"10786",109871.7338,69,"1",15,6,232791.1973,"1"
"10787",84233.96401,54,"4",18,8,128992.953,"0"
"10788",92406.84389,45,"0",20,8,160218.3839,"0"
"10789",36849.23684,70,"4",20,3,17680.29986,"0"
"10790",95319.75499,66,"4",19,2,406650.6123,"1"
"10791",72017.04593,48,"4",4,4,19172.94348,"1"
"10792",92542.78787,51,"3",20,5,194036.5167,"0"
"10793",35802.48186,67,"4",4,4,282687.4377,"0"
"10794",65694.35281,25,"0",9,0,6943.028646,"0"
"10795",142789.8552,45,"1",16,0,22844.70642,"1"
"10796",141686.8952,42,"4",9,7,203778.1991,"1"
"10797",149767.1948,44,"0",3,7,388308.0984,"1"
"10798",78514.58003,55,"1",9,1,68474.62186,"0"
"10799",113094.3373,26,"0",16,8,0,"1"
"10800",67302.18209,38,"1",8,1,427609.4411,"0"
"10801",50166.71099,66,"3",18,1,0,"0"
"10802",85844.1379,64,"3",7,3,464691.9614,"1"
"10803",62227.97697,42,"1",18,7,120560.7717,"1"
"10804",38398.98572,48,"1",6,6,147354.1678,"1"
"10805",129568.3169,40,"2",19,0,249793.6154,"1"
"10806",55665.94862,50,"2",12,4,395838.6838,"1"
"10807",63542.64801,42,"1",8,3,434354.8085,"1"
"10808",56948.83238,75,"4",20,4,448994.4745,"0"
"10809",118861.6375,58,"1",16,4,416539.2957,"0"
"10810",30960.48012,33,"0",1,6,454564.1581,"1"
"10811",88190.09558,21,"2",14,1,152375.8298,"0"
"10812",111693.2673,31,"2",8,5,185900.9077,"1"
"10813",80576.06272,66,"0",15,8,121368.4934,"1"
"10814",34368.41975,29,"3",3,4,12625.25997,"1"
"10815",132570.5593,73,"1",4,2,0,"1"
"10816",95905.74035,52,"1",14,5,193763.9331,"0"
"10817",61317.05075,65,"1",11,0,218962.8024,"0"
"10818",21828.99509,41,"2",17,3,437819.4462,"1"
"10819",132422.0268,52,"4",11,5,153228.5473,"1"
"10820",131990.9438,65,"1",4,3,455898.0022,"1"
"10821",44672.96788,27,"0",14,6,65521.49348,"1"
"10822",117934.7756,25,"2",4,5,444100.3173,"1"
"10823",110057.722,47,"4",13,0,164271.4287,"0"
"10824",55541.80102,23,"2",18,3,291891.6361,"0"
"10825",51284.08333,30,"2",2,6,233067.4007,"1"
"10826",124154.1401,46,"1",18,3,245915.5127,"0"
"10827",56143.05246,70,"1",12,7,106609.3267,"0"
"10828",131528.9953,43,"4",7,0,266317.1,"1"
"10829",108929.2224,76,"2",13,5,72663.81217,"1"
"10830",47742.38069,27,"3",18,0,218089.2001,"1"
"10831",107998.7182,49,"1",5,3,151818.3195,"0"
"10832",86638.14339,63,"3",1,3,273306.6982,"1"
"10833",78986.85471,44,"1",12,2,389704.4156,"0"
"10834",67911.7705,71,"4",13,1,299119.0913,"0"
"10835",148126.2669,31,"4",12,7,333183.5676,"1"
"10836",136877.8429,38,"1",8,3,106520.7604,"1"
"10837",143461.6519,78,"0",9,7,176590.9753,"1"
"10838",66408.48211,30,"1",15,0,260339.1954,"0"
"10839",41937.84129,37,"1",15,5,29517.90051,"1"
"10840",21466.78842,55,"2",7,2,227351.9589,"1"
"10841",134667.3771,54,"4",18,0,51224.85846,"1"
"10842",120783.718,66,"4",11,6,281918.505,"1"
"10843",150000,35,"0",15,3,325174.2915,"1"
"10844",48415.14441,63,"1",1,7,47614.02344,"0"
"10845",112570.1278,46,"4",13,7,87225.27693,"0"
"10846",85176.92947,30,"3",9,5,40253.33982,"0"
"10847",49507.19164,41,"0",18,8,408629.2916,"1"
"10848",96005.93185,32,"3",16,7,383264.6262,"0"
"10849",85029.43416,34,"4",5,0,54887.52139,"0"
"10850",56788.28763,27,"3",20,2,407945.3155,"0"
"10851",91115.25501,24,"4",5,0,365238.2937,"0"
"10852",106645.2039,64,"4",2,3,261567.1326,"1"
"10853",112447.754,77,"4",6,4,361543.9773,"1"
"10854",52728.42482,30,"4",2,4,248922.4867,"0"
"10855",109190.1248,58,"1",3,7,369096.3481,"0"
"10856",120612.4134,79,"0",2,1,64207.83205,"1"
"10857",75327.39228,46,"3",13,8,27546.18858,"0"
"10858",96886.72345,37,"1",14,7,455590.6187,"0"
"10859",127569.9457,52,"2",4,4,168937.1781,"1"
"10860",119655.5705,33,"4",5,5,124704.5577,"1"
"10861",124984.2497,66,"2",13,5,195591.9099,"1"
"10862",95078.57756,20,"4",11,8,173068.879,"0"
"10863",117572.1414,24,"4",9,7,356845.7181,"1"
"10864",127860.582,41,"4",10,1,1031.239496,"1"
"10865",98923.80511,60,"3",6,0,492425.0394,"1"
"10866",54764.08587,80,"0",4,8,414085.819,"0"
"10867",99103.62853,28,"2",13,3,254216.0519,"0"
"10868",109175.7189,76,"4",19,6,347961.6579,"1"
"10869",77155.81335,30,"2",1,3,77663.58833,"0"
"10870",119629.9439,69,"4",8,4,362826.6333,"1"
"10871",109278.6257,43,"1",9,8,406552.9465,"0"
"10872",55472.00061,30,"2",10,8,97762.32951,"0"
